"DESHOTEL","DESSEGMENTO","FECESTADIAHUESPED","FECCORTE","FLAG_STG","ROOM_REVENUE","ROOM_NIGHT"
"Cusco","LEISURE",20/03/20,22/11/18,"1",990.53,6
"Cusco","GROUP LEISURE",20/04/20,22/11/18,"1",2769.13,25
"Cusco","GROUP LEISURE",22/04/20,22/11/18,"1",960.6,9
"Cusco","GROUP LEISURE",28/04/20,22/11/18,"1",1436.6,13
"Cusco","GROUP LEISURE",07/09/20,22/11/18,"1",1921.2,18
"Cusco","GROUP LEISURE",21/09/20,22/11/18,"1",1929.6,18
"Cusco","GROUP LEISURE",04/10/20,22/11/18,"1",960.6,9
"Cusco","GROUP CORPORATE",05/12/18,22/11/18,"1",2445.14,17
"Cusco","OTHER",28/11/18,22/11/18,"1",740,35
"Cusco","GROUP LEISURE",23/03/19,22/11/18,"1",2388.44,20
"Cusco","GROUP LEISURE",28/08/20,22/11/18,"1",308.81,2
"Cusco","GROUP LEISURE",14/02/19,22/11/18,"1",3142.12,27
"Cusco","LEISURE",27/03/20,22/11/18,"1",820.53,5
"Cusco","GROUP LEISURE",13/03/19,22/11/18,"1",4554.72,33
"Cusco","GROUP LEISURE",29/07/19,22/11/18,"1",5314.57,39
"Cusco","GROUP LEISURE",19/05/20,22/11/18,"1",960.6,9
"Cusco","GROUP LEISURE",27/02/20,22/11/18,"1",545,5
"Cusco","GROUP LEISURE",26/03/20,22/11/18,"1",3358.5,22
"Cusco","GROUP LEISURE",30/03/19,22/11/18,"1",3137.07,28
"Cusco","GROUP LEISURE",23/10/19,22/11/18,"1",10546.2,62
"Cusco","GROUP LEISURE",27/06/19,22/11/18,"1",3235.06,27
"Cusco","LEISURE",28/04/20,22/11/18,"1",889.31,5
"Cusco","LEISURE",30/04/19,22/11/18,"1",913.82,12
"Cusco","GROUP LEISURE",24/11/18,22/11/18,"1",4738,35
"Cusco","LEISURE",16/09/19,22/11/18,"1",2712.89,22
"Cusco","LEISURE",24/02/19,22/11/18,"1",2078.83,15
"Cusco","LEISURE",07/04/19,22/11/18,"1",1306.71,8
"Cusco","GROUP LEISURE",17/07/20,22/11/18,"1",545,5
"Cusco","GROUP LEISURE",18/09/20,22/11/18,"1",872,8
"Cusco","GROUP LEISURE",02/08/19,22/11/18,"1",2505.43,24
"Cusco","GROUP LEISURE",26/01/20,22/11/18,"1",1116.76,10
"Cusco","LEISURE",06/05/19,22/11/18,"1",2733.91,15
"Cusco","GROUP LEISURE",16/10/20,22/11/18,"1",872,8
"Cusco","GROUP LEISURE",30/10/20,22/11/18,"1",872,8
"Cusco","GROUP LEISURE",03/07/19,22/11/18,"1",6750.31,48
"Cusco","GROUP LEISURE",04/07/19,22/11/18,"1",2109.46,18
"Cusco","GROUP LEISURE",30/05/19,22/11/18,"1",2709.37,24
"Cusco","GROUP LEISURE",21/07/20,22/11/18,"1",960.6,9
"Cusco","LEISURE",08/06/19,22/11/18,"1",2131.67,12
"Cusco","LEISURE",19/09/19,22/11/18,"1",943.53,7
"Cusco","GROUP LEISURE",13/07/19,22/11/18,"1",8724.59,70
"Cusco","GROUP LEISURE",26/06/19,22/11/18,"1",1662.36,16
"Cusco","GROUP LEISURE",22/01/19,22/11/18,"1",812.76,8
"Cusco","GROUP CORPORATE",30/04/19,22/11/18,"1",2138.39,11
"Cusco","LEISURE",13/04/19,22/11/18,"1",4487.39,24
"Cusco","LEISURE",11/11/19,22/11/18,"1",976.46,5
"Cusco","GROUP LEISURE",04/08/20,22/11/18,"1",2277.24,21
"Cusco","GROUP LEISURE",23/07/20,22/11/18,"1",327,3
"Cusco","GROUP LEISURE",31/07/19,22/11/18,"1",5111.96,42
"Cusco","GROUP LEISURE",10/08/19,22/11/18,"1",2159.42,20
"Cusco","GROUP LEISURE",25/08/20,22/11/18,"1",960.6,9
"Cusco","GROUP LEISURE",26/08/20,22/11/18,"1",960.6,9
"Cusco","GROUP LEISURE",02/09/20,22/11/18,"1",960.6,9
"Cusco","GROUP LEISURE",06/07/19,22/11/18,"1",3059.76,34
"Cusco","GROUP LEISURE",02/04/19,22/11/18,"1",1622.98,13
"Cusco","LEISURE",24/12/18,22/11/18,"1",6961.54,37
"Cusco","LEISURE",14/05/19,22/11/18,"1",3883.78,21
"Cusco","GROUP LEISURE",15/07/19,22/11/18,"1",1918.15,20
"Cusco","GROUP CORPORATE",16/10/19,22/11/18,"1",31547.32,136
"Cusco","LEISURE",17/04/19,22/11/18,"1",8202.4,33
"Cusco","LEISURE",21/08/19,22/11/18,"1",2890.98,14
"Cusco","GROUP LEISURE",30/09/20,22/11/18,"1",960.6,9
"Cusco","OTHER",02/12/18,22/11/18,"1",1110,21
"Cusco","LEISURE",28/08/19,22/11/18,"1",1501.38,9
"Cusco","LEISURE",01/12/18,22/11/18,"1",3409,21
"Cusco","GROUP LEISURE",04/09/19,22/11/18,"1",943.76,8
"Cusco","GROUP LEISURE",26/11/19,22/11/18,"1",1009.86,9
"Cusco","OTHER",24/12/18,22/11/18,"1",960,15
"Cusco","OTHER",09/12/18,22/11/18,"1",1110,17
"Cusco","OTHER",10/12/18,22/11/18,"1",1110,16
"Cusco","GROUP LEISURE",31/08/19,22/11/18,"1",3358.88,33
"Cusco","LEISURE",27/01/20,22/11/18,"1",1472.12,9
"Cusco","GROUP LEISURE",04/11/20,22/11/18,"1",960.6,9
"Cusco","GROUP LEISURE",17/11/20,22/11/18,"1",960.6,9
"Cusco","GROUP LEISURE",06/09/19,22/11/18,"1",2837.99,23
"Cusco","LEISURE",19/03/19,22/11/18,"1",3242.38,20
"Cusco","GROUP LEISURE",02/12/20,22/11/18,"1",960.6,9
"Cusco","GROUP LEISURE",17/03/19,22/11/18,"1",952.1,8
"Cusco","GROUP LEISURE",16/02/20,22/11/18,"1",960.6,9
"Cusco","LEISURE",15/04/20,22/11/18,"1",1293,7
"Cusco","LEISURE",19/04/20,22/11/18,"1",1323,7
"Cusco","GROUP LEISURE",21/02/20,22/11/18,"1",874.3,5
"Cusco","OTHER",26/03/19,22/11/18,"1",0,11
"Cusco","GROUP LEISURE",11/02/20,22/11/18,"1",1834.9,14
"Cusco","GROUP LEISURE",29/01/20,22/11/18,"1",960.6,9
"Cusco","GROUP LEISURE",22/11/19,22/11/18,"1",1672.69,16
"Cusco","LEISURE",03/10/19,22/11/18,"1",904.05,5
"Cusco","LEISURE",04/10/19,22/11/18,"1",904.05,5
"Cusco","LEISURE",23/11/18,22/11/18,"1",3765.2,22
"Cusco","LEISURE",16/01/19,22/11/18,"1",2237,16
"Cusco","LEISURE",19/12/18,22/11/18,"1",4958,33
"Cusco","LEISURE",11/03/19,22/11/18,"1",347,2
"Cusco","SPG",24/04/19,22/11/18,"1",525,5
"Cusco","SPG",25/04/19,22/11/18,"1",210,2
"Cusco","SPG",17/04/19,22/11/18,"1",435,5
"Cusco","RETAIL",15/12/18,22/11/18,"1",3029.76,21
"Cusco","RETAIL",23/11/18,22/11/18,"1",17315.02,79
"Cusco","LEISURE",09/05/19,22/11/18,"1",1900,9
"Cusco","LEISURE",10/01/19,22/11/18,"1",1273,10
"Cusco","RETAIL",24/01/19,22/11/18,"1",942.86,6
"Cusco","LEISURE",25/04/19,22/11/18,"1",3505,19
"Cusco","LEISURE",15/04/19,22/11/18,"1",2933,15
"Cusco","RETAIL",27/11/18,22/11/18,"1",7215.04,38
"Cusco","LEISURE",27/11/18,22/11/18,"1",1894,11
"Cusco","SPG",08/05/19,22/11/18,"1",210,2
"Cusco","LEISURE",22/04/19,22/11/18,"1",1283,6
"Cusco","CORPORATE",23/11/18,22/11/18,"1",585,3
"Cusco","LEISURE",05/03/19,22/11/18,"1",3330,20
"Cusco","OTHER",17/06/19,22/11/18,"1",0,8
"Cusco","LEISURE",21/02/19,22/11/18,"1",2393,14
"Cusco","LEISURE",23/02/19,22/11/18,"1",163,1
"Cusco","LEISURE",15/09/19,22/11/18,"1",2411.83,15
"Cusco","RETAIL",16/02/19,22/11/18,"1",690.4,4
"Cusco","GROUP CORPORATE",30/11/18,22/11/18,"1",4615,25
"Cusco","SPG",03/01/19,22/11/18,"1",652.5,7
"Cusco","RETAIL",21/03/19,22/11/18,"1",1501.91,9
"Cusco","CORPORATE",23/12/18,22/11/18,"1",0,0
"Cusco","LEISURE",25/03/19,22/11/18,"1",1442,8
"Cusco","LEISURE",03/08/19,22/11/18,"1",718,3
"Cusco","SPG",02/07/19,22/11/18,"1",455,4
"Cusco","LEISURE",26/09/19,22/11/18,"1",683,3
"Cusco","SPG",10/04/19,22/11/18,"1",640,6
"Cusco","LEISURE",22/03/20,22/11/18,"1",0,0
"Cusco","LEISURE",25/03/20,22/11/18,"1",170,1
"Cusco","LEISURE",09/02/19,22/11/18,"1",1951,12
"Cusco","SPG",09/08/19,22/11/18,"1",105,1
"Cusco","RETAIL",18/07/19,22/11/18,"1",247.2,1
"Cusco","CORPORATE",20/12/18,22/11/18,"1",272,2
"Cusco","LEISURE",11/04/19,22/11/18,"1",3827.1,17
"Cusco","RETAIL",18/08/19,22/11/18,"1",0,0
"Cusco","LEISURE",16/06/19,22/11/18,"1",393.61,2
"Cusco","RETAIL",24/03/19,22/11/18,"1",1506.09,8
"Cusco","RETAIL",22/02/19,22/11/18,"1",144,1
"Cusco","LEISURE",10/09/19,22/11/18,"1",865,5
"Cusco","GROUP LEISURE",27/11/18,22/11/18,"1",2176,16
"Cusco","GROUP LEISURE",24/12/18,22/11/18,"1",3207.01,28
"Cusco","GROUP LEISURE",26/12/18,22/11/18,"1",1985.95,16
"Cusco","LEISURE",10/12/18,22/11/18,"1",2537,14
"Cusco","SPG",18/12/18,22/11/18,"1",116.25,1
"Cusco","LEISURE",30/11/18,22/11/18,"1",1311,6
"Cusco","SPG",06/05/19,22/11/18,"1",140,1
"Cusco","LEISURE",03/03/19,22/11/18,"1",1159,6
"Cusco","SPG",21/01/19,22/11/18,"1",105,1
"Cusco","SPG",27/01/19,22/11/18,"1",105,1
"Cusco","LEISURE",18/06/19,22/11/18,"1",428.61,2
"Cusco","RETAIL",01/07/19,22/11/18,"1",675.15,2
"Cusco","RETAIL",03/07/19,22/11/18,"1",695.1,2
"Cusco","SPG",17/09/19,22/11/18,"1",140,1
"Cusco","SPG",18/09/19,22/11/18,"1",105,1
"Cusco","SPG",05/07/19,22/11/18,"1",390,4
"Cusco","CORPORATE",18/06/19,22/11/18,"1",0,0
"Cusco","SPG",07/06/19,22/11/18,"1",105,1
"Cusco","LEISURE",12/03/19,22/11/18,"1",855,5
"Cusco","SPG",18/06/19,22/11/18,"1",140,1
"Cusco","RETAIL",05/09/19,22/11/18,"1",0,0
"Cusco","GROUP LEISURE",01/09/19,22/11/18,"1",1857.83,16
"Cusco","GROUP LEISURE",25/02/19,22/11/18,"1",741.37,7
"Cusco","GROUP LEISURE",01/04/19,22/11/18,"1",1970.21,19
"Cusco","SPG",01/04/19,22/11/18,"1",180,2
"Cusco","SPG",24/11/18,22/11/18,"1",363.75,3
"Cusco","RETAIL",21/09/19,22/11/18,"1",998,2
"Cusco","GROUP LEISURE",04/12/18,22/11/18,"1",4015,25
"Cusco","LEISURE",13/01/20,22/11/18,"1",228,1
"Cusco","SPG",14/07/19,22/11/18,"1",105,1
"Cusco","CORPORATE",22/03/19,22/11/18,"1",290,2
"Cusco","LEISURE",29/07/19,22/11/18,"1",232.5,1
"Cusco","RETAIL",16/09/19,22/11/18,"1",708,3
"Cusco","SPG",02/05/19,22/11/18,"1",105,1
"Cusco","LEISURE",14/07/19,22/11/18,"1",220,1
"Cusco","SPG",24/03/19,22/11/18,"1",630,6
"Cusco","LEISURE",22/09/19,22/11/18,"1",704,3
"Cusco","OTHER",14/03/19,22/11/18,"1",0,0
"Cusco","SPG",18/07/19,22/11/18,"1",0,0
"Cusco","SPG",15/01/19,22/11/18,"1",0,0
"Cusco","SPG",04/03/19,22/11/18,"1",105,1
"Cusco","SPG",20/03/19,22/11/18,"1",75,1
"Cusco","LEISURE",09/09/19,22/11/18,"1",0,0
"Cusco","RETAIL",24/05/19,22/11/18,"1",263.2,1
"Cusco","SPG",07/05/19,22/11/18,"1",0,0
"Cusco","RETAIL",31/08/19,22/11/18,"1",303.05,1
"Cusco","SPG",28/11/18,22/11/18,"1",0,0
"Cusco","SPG",06/10/19,22/11/18,"1",0,0
"Cusco","CORPORATE",26/12/18,22/11/18,"1",175,1
"Cusco","CORPORATE",27/12/18,22/11/18,"1",0,0
"Cusco","SPG",01/12/18,22/11/18,"1",245,2
"Cusco","SPG",03/12/18,22/11/18,"1",116.25,1
"Cusco","SPG",30/11/18,22/11/18,"1",140,1
"Cusco","CORPORATE",15/06/19,22/11/18,"1",0,0
"Cusco","SPG",31/03/19,22/11/18,"1",105,1
"Cusco","RETAIL",01/08/19,22/11/18,"1",913,2
"Cusco","RETAIL",09/06/19,22/11/18,"1",584,1
"Cusco","GROUP LEISURE",14/12/18,22/11/18,"1",230,2
"Cusco","OTHER",30/01/19,22/11/18,"1",0,11
"Cusco","RETAIL",05/04/19,22/11/18,"1",279.65,1
"Cusco","RETAIL",30/07/19,22/11/18,"1",379.05,1
"Cusco","OTHER",10/05/19,22/11/18,"1",0,0
"Tambo del Inka","GROUP CORPORATE",21/11/18,21/11/18,"0",5098.57,25
"Tambo del Inka","SPG",21/11/18,21/11/18,"0",2041.5,13
"Tambo del Inka","LEISURE",11/01/19,21/11/18,"1",0,0
"Tambo del Inka","SPG",29/12/18,21/11/18,"1",1877.07,17
"Tambo del Inka","SPG",27/12/18,21/11/18,"1",1797.25,14
"Tambo del Inka","LEISURE",04/01/19,21/11/18,"1",2359,10
"Tambo del Inka","LEISURE",16/05/19,21/11/18,"1",1103.9,4
"Tambo del Inka","SPG",17/12/18,21/11/18,"1",627.09,6
"Tambo del Inka","SPG",18/03/19,21/11/18,"1",272,2
"Tambo del Inka","RETAIL",27/12/18,21/11/18,"1",12394.69,22
"Tambo del Inka","SPG",28/04/19,21/11/18,"1",137,1
"Tambo del Inka","SPG",26/02/19,21/11/18,"1",209.03,2
"Tambo del Inka","LEISURE",03/05/19,21/11/18,"1",5353.9,21
"Tambo del Inka","RETAIL",03/05/19,21/11/18,"1",371.9,1
"Tambo del Inka","LEISURE",29/11/18,21/11/18,"1",5041,17
"Tambo del Inka","SPG",09/03/19,21/11/18,"1",433.5,3
"Tambo del Inka","LEISURE",09/02/19,21/11/18,"1",208,1
"Tambo del Inka","LEISURE",18/06/19,21/11/18,"1",1347,4
"Tambo del Inka","SPG",06/06/19,21/11/18,"1",557,4
"Tambo del Inka","GROUP LEISURE",07/04/19,21/11/18,"1",857.01,4
"Tambo del Inka","GROUP LEISURE",08/04/19,21/11/18,"1",4880,26
"Tambo del Inka","LEISURE",21/03/19,21/11/18,"1",0,0
"Tambo del Inka","SPG",16/12/18,21/11/18,"1",558.06,5
"Tambo del Inka","RETAIL",16/05/19,21/11/18,"1",588,2
"Tambo del Inka","RETAIL",06/01/19,21/11/18,"1",1884.97,8
"Tambo del Inka","RETAIL",04/01/19,21/11/18,"1",7574.2,26
"Tambo del Inka","OTHER",07/12/18,21/11/18,"1",0,2
"Tambo del Inka","OTHER",02/01/19,21/11/18,"1",0,1
"Tambo del Inka","OTHER",26/01/19,21/11/18,"1",0,1
"Tambo del Inka","OTHER",06/01/19,21/11/18,"1",0,1
"Tambo del Inka","OTHER",22/01/19,21/11/18,"1",0,1
"Tambo del Inka","OTHER",26/02/19,21/11/18,"1",0,2
"Tambo del Inka","OTHER",01/01/19,21/11/18,"1",0,1
"Tambo del Inka","LEISURE",29/05/19,21/11/18,"1",5211,21
"Tambo del Inka","LEISURE",18/07/19,21/11/18,"1",569,2
"Tambo del Inka","LEISURE",09/09/19,21/11/18,"1",450.9,2
"Tambo del Inka","LEISURE",16/01/19,21/11/18,"1",2094,8
"Tambo del Inka","LEISURE",18/01/19,21/11/18,"1",0,0
"Tambo del Inka","SPG",01/04/19,21/11/18,"1",384,3
"Tambo del Inka","LEISURE",22/08/19,21/11/18,"1",0,0
"Tambo del Inka","SPG",28/02/19,21/11/18,"1",137,1
"Tambo del Inka","LEISURE",09/05/19,21/11/18,"1",3749,14
"Tambo del Inka","LEISURE",25/05/19,21/11/18,"1",4667.3,18
"Tambo del Inka","LEISURE",16/09/19,21/11/18,"1",2247,9
"Tambo del Inka","LEISURE",17/09/19,21/11/18,"1",2524,10
"Tambo del Inka","RETAIL",12/04/19,21/11/18,"1",305.78,1
"Tambo del Inka","SPG",07/06/19,21/11/18,"1",140,1
"Tambo del Inka","SPG",01/12/18,21/11/18,"1",0,0
"Tambo del Inka","SPG",18/06/19,21/11/18,"1",274,2
"Tambo del Inka","RETAIL",25/06/19,21/11/18,"1",299.9,1
"Tambo del Inka","SPG",25/06/19,21/11/18,"1",274,2
"Tambo del Inka","LEISURE",14/05/19,21/11/18,"1",2396.3,6
"Tambo del Inka","LEISURE",20/01/19,21/11/18,"1",865,5
"Tambo del Inka","LEISURE",22/06/19,21/11/18,"1",2631.06,12
"Tambo del Inka","CORPORATE",22/11/18,21/11/18,"1",376,2
"Tambo del Inka","CORPORATE",24/11/18,21/11/18,"1",179,1
"Tambo del Inka","GROUP LEISURE",05/04/19,21/11/18,"1",6448.85,31
"Tambo del Inka","LEISURE",03/07/19,21/11/18,"1",2130.2,8
"Tambo del Inka","LEISURE",08/05/19,21/11/18,"1",2544,11
"Tambo del Inka","OTHER",30/03/19,21/11/18,"1",0,1
"Tambo del Inka","OTHER",31/03/19,21/11/18,"1",0,0
"Tambo del Inka","LEISURE",04/03/19,21/11/18,"1",446,2
"Tambo del Inka","LEISURE",06/03/19,21/11/18,"1",0,0
"Tambo del Inka","LEISURE",25/02/19,21/11/18,"1",4002,14
"Tambo del Inka","SPG",16/05/19,21/11/18,"1",137,1
"Tambo del Inka","LEISURE",01/06/19,21/11/18,"1",1392,6
"Tambo del Inka","SPG",18/07/19,21/11/18,"1",0,0
"Tambo del Inka","SPG",14/12/18,21/11/18,"1",274,2
"Tambo del Inka","OTHER",27/11/18,21/11/18,"1",0,3
"Tambo del Inka","SPG",24/04/19,21/11/18,"1",411,3
"Tambo del Inka","LEISURE",02/08/19,21/11/18,"1",278,1
"Tambo del Inka","LEISURE",03/08/19,21/11/18,"1",278,1
"Tambo del Inka","LEISURE",05/08/19,21/11/18,"1",780.3,3
"Tambo del Inka","LEISURE",23/03/19,21/11/18,"1",1464,6
"Tambo del Inka","SPG",28/03/19,21/11/18,"1",281.06,3
"Tambo del Inka","SPG",10/05/19,21/11/18,"1",822,6
"Tambo del Inka","SPG",27/11/18,21/11/18,"1",135,1
"Tambo del Inka","RETAIL",09/02/19,21/11/18,"1",1312,3
"Tambo del Inka","SPG",24/05/19,21/11/18,"1",414,3
"Tambo del Inka","RETAIL",03/12/18,21/11/18,"1",480.2,4
"Tambo del Inka","LEISURE",09/01/19,21/11/18,"1",857,4
"Tambo del Inka","LEISURE",28/06/19,21/11/18,"1",639,3
"Tambo del Inka","SPG",21/06/19,21/11/18,"1",72.03,1
"Tambo del Inka","SPG",08/04/19,21/11/18,"1",411,3
"Tambo del Inka","SPG",04/04/19,21/11/18,"1",144.06,2
"Tambo del Inka","SPG",07/07/19,21/11/18,"1",277,2
"Tambo del Inka","LEISURE",15/06/19,21/11/18,"1",0,0
"Tambo del Inka","RETAIL",02/06/19,21/11/18,"1",1876,4
"Tambo del Inka","RETAIL",18/01/19,21/11/18,"1",302.88,1
"Tambo del Inka","RETAIL",21/01/19,21/11/18,"1",946,4
"Tambo del Inka","SPG",14/03/19,21/11/18,"1",277,2
"Tambo del Inka","RETAIL",06/08/19,21/11/18,"1",0,0
"Tambo del Inka","RETAIL",05/08/19,21/11/18,"1",439,1
"Tambo del Inka","OTHER",04/12/18,21/11/18,"1",0,1
"Tambo del Inka","OTHER",03/02/19,21/11/18,"1",0,1
"Tambo del Inka","OTHER",18/02/19,21/11/18,"1",0,1
"Tambo del Inka","OTHER",21/02/19,21/11/18,"1",0,1
"Tambo del Inka","RETAIL",07/06/19,21/11/18,"1",469,1
"Tambo del Inka","GROUP CORPORATE",26/11/18,21/11/18,"1",18745.68,82
"Tambo del Inka","GROUP CORPORATE",25/11/18,21/11/18,"1",10663.11,40
"Tambo del Inka","RETAIL",09/01/19,21/11/18,"1",1305.09,6
"Tambo del Inka","RETAIL",10/06/19,21/11/18,"1",858,2
"Tambo del Inka","RETAIL",10/10/19,21/11/18,"1",0,0
"Tambo del Inka","GROUP LEISURE",16/08/19,21/11/18,"1",6166.86,28
"Tambo del Inka","GROUP LEISURE",29/11/18,21/11/18,"1",0,0
"Tambo del Inka","GROUP LEISURE",10/02/19,21/11/18,"1",11272.1,57
"Tambo del Inka","GROUP LEISURE",15/02/19,21/11/18,"1",10192.09,52
"Tambo del Inka","GROUP LEISURE",26/11/18,21/11/18,"1",4822,30
"Tambo del Inka","GROUP LEISURE",26/02/19,21/11/18,"1",1110,6
"Tambo del Inka","GROUP LEISURE",23/04/20,21/11/18,"1",1240,8
"Tambo del Inka","GROUP LEISURE",01/07/19,21/11/18,"1",10707.66,63
"Tambo del Inka","GROUP LEISURE",23/02/19,21/11/18,"1",1390.96,7
"Tambo del Inka","GROUP LEISURE",06/01/20,21/11/18,"1",9285.66,48
"Tambo del Inka","GROUP LEISURE",14/09/19,21/11/18,"1",9909.61,48
"Tambo del Inka","GROUP CORPORATE",03/12/18,21/11/18,"1",3298,17
"Tambo del Inka","GROUP CORPORATE",06/12/18,21/11/18,"1",970,5
"Tambo del Inka","LEISURE",14/02/20,21/11/18,"1",2513.02,13
"Tambo del Inka","LEISURE",06/03/20,21/11/18,"1",2126.4,11
"Tambo del Inka","SPG",24/02/19,21/11/18,"1",0,0
"Tambo del Inka","RETAIL",19/05/19,21/11/18,"1",469,1
"Tambo del Inka","LEISURE",16/08/19,21/11/18,"1",278,1
"Tambo del Inka","LEISURE",03/02/19,21/11/18,"1",3367.6,15
"Tambo del Inka","SPG",30/07/19,21/11/18,"1",0,0
"Tambo del Inka","GROUP CORPORATE",23/11/18,21/11/18,"1",540.14,2
"Tambo del Inka","OTHER",25/03/19,21/11/18,"1",0,0
"Tambo del Inka","GROUP LEISURE",18/12/19,21/11/18,"1",2201.16,14
"Tambo del Inka","GROUP LEISURE",01/08/20,21/11/18,"1",1777.34,8
"Tambo del Inka","LEISURE",31/12/19,21/11/18,"1",23.58,8
"Tambo del Inka","LEISURE",07/01/20,21/11/18,"1",4040.69,16
"Tambo del Inka","GROUP LEISURE",05/12/19,21/11/18,"1",1551.84,11
"Tambo del Inka","GROUP LEISURE",14/06/20,21/11/18,"1",1401.74,7
"Tambo del Inka","GROUP LEISURE",23/08/20,21/11/18,"1",1401.74,7
"Tambo del Inka","GROUP LEISURE",31/03/20,21/11/18,"1",3244.08,17
"Tambo del Inka","GROUP LEISURE",21/02/19,21/11/18,"1",4463.5,23
"Tambo del Inka","RETAIL",12/07/19,21/11/18,"1",818.2,2
"Tambo del Inka","RETAIL",16/01/19,21/11/18,"1",446.66,3
"Tambo del Inka","LEISURE",08/08/19,21/11/18,"1",624,3
"Tambo del Inka","GROUP LEISURE",21/01/19,21/11/18,"1",3920.6,21
"Tambo del Inka","GROUP LEISURE",28/01/19,21/11/18,"1",4091.82,22
"Tambo del Inka","GROUP LEISURE",30/04/19,21/11/18,"1",3700,20
"Tambo del Inka","GROUP LEISURE",11/11/19,21/11/18,"1",3729.72,20
"Tambo del Inka","GROUP LEISURE",17/02/19,21/11/18,"1",2628.01,13
"Tambo del Inka","GROUP LEISURE",16/03/19,21/11/18,"1",4102.14,25
"Tambo del Inka","GROUP LEISURE",02/03/20,21/11/18,"1",359.31,2
"Tambo del Inka","GROUP LEISURE",03/03/20,21/11/18,"1",359.31,2
"Tambo del Inka","GROUP LEISURE",26/09/20,21/11/18,"1",1999.51,9
"Tambo del Inka","GROUP LEISURE",06/05/19,21/11/18,"1",7320,42
"Tambo del Inka","GROUP LEISURE",03/12/18,21/11/18,"1",4094.38,26
"Tambo del Inka","GROUP LEISURE",26/10/20,21/11/18,"1",1705.54,9
"Tambo del Inka","GROUP LEISURE",10/06/19,21/11/18,"1",4625,25
"Tambo del Inka","GROUP LEISURE",09/06/19,21/11/18,"1",2628.01,13
"Tambo del Inka","GROUP LEISURE",20/05/19,21/11/18,"1",5580.6,32
"Tambo del Inka","GROUP LEISURE",21/04/20,21/11/18,"1",359.31,2
"Tambo del Inka","GROUP LEISURE",04/05/20,21/11/18,"1",1077.92,6
"Tambo del Inka","GROUP LEISURE",21/12/19,21/11/18,"1",3398.1,20
"Tambo del Inka","GROUP LEISURE",09/10/20,21/11/18,"1",1999.51,9
"Tambo del Inka","GROUP LEISURE",26/06/19,21/11/18,"1",2577.46,13
"Tambo del Inka","LEISURE",26/12/19,21/11/18,"1",4816.99,13
"Tambo del Inka","LEISURE",16/01/20,21/11/18,"1",2126.4,11
"Tambo del Inka","RETAIL",19/02/19,21/11/18,"1",439,1
"Tambo del Inka","RETAIL",20/02/19,21/11/18,"1",439,1
"Tambo del Inka","LEISURE",16/04/20,21/11/18,"1",269,1
"Tambo del Inka","GROUP LEISURE",06/02/19,21/11/18,"1",4016.37,21
"Tambo del Inka","GROUP LEISURE",16/09/19,21/11/18,"1",5887.02,32
"Tambo del Inka","GROUP LEISURE",06/10/19,21/11/18,"1",2554.89,13
"Tambo del Inka","GROUP LEISURE",23/03/19,21/11/18,"1",6289.9,41
"Tambo del Inka","GROUP LEISURE",04/01/19,21/11/18,"1",0,0
"Tambo del Inka","RETAIL",15/06/19,21/11/18,"1",0,0
"Tambo del Inka","RETAIL",26/07/19,21/11/18,"1",439,1
"Tambo del Inka","LEISURE",03/11/19,21/11/18,"1",416,2
"Tambo del Inka","GROUP LEISURE",31/01/19,21/11/18,"1",579.19,3
"Tambo del Inka","GROUP LEISURE",28/02/19,21/11/18,"1",1746.83,9
"Tambo del Inka","GROUP LEISURE",17/09/19,21/11/18,"1",5718.14,31
"Tambo del Inka","GROUP LEISURE",15/06/20,21/11/18,"1",538.96,3
"Tambo del Inka","GROUP LEISURE",23/08/19,21/11/18,"1",1235.24,6
"Tambo del Inka","GROUP LEISURE",09/02/20,21/11/18,"1",1514.16,10
"Tambo del Inka","GROUP LEISURE",30/08/19,21/11/18,"1",1235.24,6
"Tambo del Inka","GROUP LEISURE",26/07/19,21/11/18,"1",1011.15,5
"Tambo del Inka","SPG",10/12/18,21/11/18,"1",137,1
"Tambo del Inka","SPG",12/10/19,21/11/18,"1",137,1
"Tambo del Inka","GROUP LEISURE",29/09/20,21/11/18,"1",898.27,5
"Tambo del Inka","GROUP LEISURE",01/11/19,21/11/18,"1",976.88,5
"Tambo del Inka","GROUP LEISURE",29/11/20,21/11/18,"1",1968.41,13
"Tambo del Inka","SPG",12/08/19,21/11/18,"1",137,1
"Tambo del Inka","GROUP LEISURE",23/12/19,21/11/18,"1",1616.88,9
"Tambo del Inka","GROUP LEISURE",08/02/20,21/11/18,"1",9522.54,49
"Tambo del Inka","GROUP LEISURE",23/11/20,21/11/18,"1",359.31,2
"Tambo del Inka","GROUP LEISURE",24/11/20,21/11/18,"1",359.31,2
"Tambo del Inka","CORPORATE",15/12/18,21/11/18,"1",591,3
"Tambo del Inka","GROUP LEISURE",07/01/19,21/11/18,"1",370,2
"Tambo del Inka","LEISURE",07/03/19,21/11/18,"1",198,1
"Tambo del Inka","RETAIL",31/03/19,21/11/18,"1",0,0
"Tambo del Inka","GROUP LEISURE",23/11/19,21/11/18,"1",799.89,4
"Tambo del Inka","GROUP LEISURE",20/11/19,21/11/18,"1",1387.86,7
"Tambo del Inka","SPG",23/08/19,21/11/18,"1",0,0
"Tambo del Inka","GROUP LEISURE",27/11/19,21/11/18,"1",1586.13,8
